vdd	vair_f	air_adc	AirTemp	therm_resistance	AirDirectADC	AirDirectVolt
2.39	0.94	45	-18.83	476127.50	800	1.87
2.39	0.94	45	-18.83	476127.50	800	1.87
2.39	0.94	45	-18.83	476127.50	808	1.89
2.39	0.94	45	-18.83	476127.50	808	1.89
2.39	0.94	40	-18.58	469171.87	813	1.90
2.39	0.94	40	-18.58	469171.87	813	1.90
2.39	0.94	44	-18.78	474730.25	798	1.86
2.39	0.86	114	-22.20	583294.75	694	1.62
2.39	0.86	114	-22.20	583294.75	694	1.62
2.38	0.80	178	-25.18	700452.37	634	1.48
2.38	0.80	178	-25.18	700452.37	634	1.48
2.39	0.81	170	-24.75	681988.37	645	1.50
2.38	0.81	166	-24.64	677574.12	639	1.49
2.38	0.81	166	-24.64	677574.12	639	1.49
2.38	0.80	174	-25.00	692747.50	629	1.47
2.38	0.80	174	-25.00	692747.50	629	1.47
2.38	0.79	179	-25.22	702391.00	632	1.47
2.38	0.80	172	-24.91	688925.50	643	1.50
2.38	0.80	172	-24.91	688925.50	643	1.50
2.38	0.81	166	-24.64	677574.12	641	1.49
2.38	0.81	166	-24.64	677574.12	641	1.49
2.38	0.81	168	-24.73	681338.75	636	1.48
2.38	0.81	168	-24.73	681338.75	636	1.48
2.39	0.90	78	-20.51	526526.50	757	1.77
2.38	0.97	2	-16.92	425063.50	935	2.18
2.38	0.97	2	-16.92	425063.50	935	2.18
2.38	0.97	1	-16.87	423776.00	947	2.20
2.38	0.97	1	-16.87	423776.00	947	2.20
2.38	0.97	1	-16.87	423776.00	942	2.19
2.38	0.97	1	-16.87	423776.00	944	2.20
2.38	0.97	1	-16.87	423776.00	944	2.20
2.38	0.97	1	-16.95	425908.87	955	2.22
2.38	0.97	1	-16.95	425908.87	955	2.22
2.38	0.97	0	-16.90	424620.12	973	2.26
2.38	0.97	0	-16.90	424620.12	973	2.26
2.38	0.97	0	-16.99	426756.12	992	2.30
2.38	0.97	0	-16.99	426756.12	992	2.30
2.38	0.97	0	-16.99	426756.12	1017	2.36
2.37	0.97	0	-17.07	428899.62	1019	2.36
2.37	0.97	0	-17.07	428899.62	1019	2.36
2.37	0.97	0	-17.07	428899.62	1023	2.37
2.37	0.97	0	-17.07	428899.62	1023	2.37
2.37	0.97	0	-17.07	428899.62	1023	2.37
2.37	0.97	0	-17.07	428899.62	1023	2.37
2.37	0.97	0	-17.07	428899.62	1023	2.37
2.37	0.97	0	-17.07	428899.62	1023	2.37
2.37	0.97	0	-17.07	428899.62	1023	2.37
2.37	0.97	0	-17.07	428899.62	1023	2.37
2.37	0.97	0	-17.07	428899.62	1023	2.37
2.37	0.97	0	-17.07	428899.62	1023	2.37
2.37	0.97	0	-17.07	428899.62	1022	2.37
2.37	0.97	0	-17.07	428899.62	1022	2.37
2.37	0.97	0	-17.07	428899.62	1017	2.36
2.37	0.97	0	-17.07	428899.62	1017	2.36
2.37	0.97	0	-17.07	428899.62	1017	2.36
2.37	0.97	0	-17.07	428899.62	1023	2.37
2.37	0.97	0	-17.07	428899.62	1023	2.37
2.37	0.97	0	-17.07	428899.62	1023	2.37
2.37	0.97	0	-17.07	428899.62	1023	2.37
2.37	0.97	0	-17.07	428899.62	1023	2.37
2.37	0.97	0	-17.07	428899.62	1023	2.37
2.37	0.97	0	-17.07	428899.62	1020	2.37
2.37	0.97	0	-17.07	428899.62	1023	2.37
2.37	0.97	0	-17.07	428899.62	1023	2.37
2.37	0.97	0	-17.07	428899.62	1019	2.36
2.37	0.97	0	-17.07	428899.62	1019	2.36
2.37	0.97	0	-17.07	428899.62	1023	2.37
2.37	0.97	0	-17.07	428899.62	1023	2.37
2.47	1.07	0	-14.00	358098.00	1023	2.47
2.47	1.07	0	-14.00	358098.00	1022	2.47
2.47	1.07	0	-14.00	358098.00	1022	2.47
2.47	1.07	0	-14.00	358098.00	1018	2.46
2.47	1.07	0	-14.00	358098.00	1018	2.46
2.47	1.07	0	-14.00	358098.00	1023	2.47
2.47	1.07	0	-14.00	358098.00	1016	2.45
2.47	1.07	0	-14.00	358098.00	1016	2.45
2.47	1.07	0	-14.00	358098.00	1023	2.47
2.47	1.07	0	-14.00	358098.00	1023	2.47
2.47	1.07	0	-14.00	358098.00	1021	2.47
2.47	1.07	0	-14.00	358098.00	1021	2.47
2.47	1.07	0	-14.00	358098.00	1023	2.47
2.47	1.07	0	-14.00	358098.00	1023	2.47
2.47	1.07	0	-14.00	358098.00	1023	2.47
2.47	1.07	0	-14.00	358098.00	1003	2.42
2.47	1.07	0	-14.00	358098.00	1003	2.42
2.47	1.07	0	-14.00	358098.00	984	2.38
2.47	1.07	0	-13.90	356195.37	984	2.38
2.47	1.07	0	-13.90	356195.37	984	2.38
2.47	1.07	0	-14.00	358098.00	986	2.38
2.47	1.07	0	-14.00	358098.00	986	2.38
2.47	1.07	1	-13.96	357343.50	982	2.37
2.47	1.07	1	-13.96	357343.50	982	2.37
2.47	1.07	2	-14.01	358494.25	958	2.32
2.48	1.07	6	-14.14	361201.12	934	2.26
2.48	1.07	6	-14.14	361201.12	934	2.26
2.48	1.02	64	-16.96	426017.50	800	1.94
2.48	1.02	64	-16.96	426017.50	800	1.94
2.48	0.92	156	-21.45	557554.50	688	1.67
2.48	0.92	156	-21.45	557554.50	688	1.67
2.48	0.87	197	-23.42	628663.00	639	1.55
2.48	0.86	207	-23.88	646428.62	628	1.52
2.48	0.86	207	-23.88	646428.62	628	1.52
2.48	0.85	211	-24.06	653659.75	633	1.54
2.48	0.85	211	-24.06	653659.75	633	1.54
2.48	0.86	203	-23.70	639269.62	644	1.56
2.48	0.87	198	-23.47	630419.87	640	1.55
2.48	0.87	198	-23.47	630419.87	640	1.55
2.48	0.86	206	-23.83	644632.50	629	1.53
2.48	0.86	206	-23.83	644632.50	629	1.53
2.48	0.85	211	-24.06	653659.75	632	1.53
2.48	0.86	205	-23.79	642840.37	643	1.56
2.48	0.86	205	-23.79	642840.37	643	1.56
2.48	0.87	198	-23.47	630419.87	642	1.56
2.48	0.87	198	-23.47	630419.87	642	1.56
2.48	0.93	140	-20.70	532680.12	703	1.71
2.48	0.93	140	-20.70	532680.12	703	1.71
2.48	1.07	7	-14.20	362359.87	933	2.26
2.47	1.07	5	-14.18	361960.37	940	2.27
2.47	1.07	5	-14.18	361960.37	940	2.27
2.47	1.07	5	-14.18	361960.37	938	2.27
2.47	1.07	5	-14.18	361960.37	938	2.27
2.48	1.07	5	-14.09	360045.12	937	2.27
2.48	1.07	5	-14.09	360045.12	937	2.27
2.47	1.07	3	-14.07	359647.37	958	2.32
2.47	1.07	1	-14.05	359250.12	984	2.38
2.47	1.07	1	-14.05	359250.12	984	2.38
2.47	1.07	0	-14.00	358098.00	1017	2.46
2.47	1.07	0	-14.00	358098.00	1017	2.46
2.47	1.07	0	-14.00	358098.00	1020	2.46
2.47	1.07	0	-14.00	358098.00	1023	2.47
2.47	1.07	0	-14.00	358098.00	1023	2.47
