vdd	vair_f	air_adc	AirTemp	therm_resistance	AirDirectADC    AirDirectVolt
4.79	2.88	746	31.63	34123.44	0	0.00
4.79	2.88	746	31.63	34123.44	0	0.00
4.79	2.88	746	31.63	34123.44	0	0.00
4.79	2.88	746	31.63	34123.44	0	0.00
4.79	2.88	746	31.63	34123.44	0	0.00
4.79	2.88	746	31.63	34123.44	0	0.00
4.79	2.88	746	31.63	34123.44	0	0.00
4.79	2.88	746	31.63	34123.44	0	0.00
4.79	2.88	746	31.63	34123.44	0	0.00
4.79	2.88	746	31.63	34123.44	0	0.00
4.79	2.88	746	31.63	34123.44	0	0.00
4.79	2.88	746	31.63	34123.44	0	0.00
4.79	2.88	746	31.63	34123.44	0	0.00
4.79	2.88	746	31.63	34123.44	0	0.00
4.79	2.88	746	31.63	34123.44	0	0.00
4.79	2.88	746	31.63	34123.44	0	0.00
4.79	2.88	746	31.63	34123.44	0	0.00
4.79	2.88	746	31.63	34123.44	0	0.00
4.79	2.88	746	31.63	34123.44	0	0.00
4.79	2.88	746	31.63	34123.44	0	0.00
4.79	2.88	746	31.63	34123.44	0	0.00
4.79	2.88	746	31.63	34123.44	0	0.00
4.79	2.88	746	31.63	34123.44	0	0.00
4.79	2.88	746	31.63	34123.44	0	0.00
4.79	2.88	746	31.63	34123.44	0	0.00
4.79	2.88	746	31.63	34123.44	0	0.00
4.78	2.87	744	31.22	34773.06	0	0.00
4.78	2.87	744	31.22	34773.06	0	0.00
4.77	2.86	743	30.20	36430.44	0	0.00
4.77	2.86	743	30.20	36430.44	0	0.00
4.77	2.86	743	30.20	36430.44	0	0.00
4.77	2.86	743	30.20	36430.44	0	0.00
4.77	2.86	743	30.20	36430.44	0	0.00
4.76	2.85	741	29.83	37067.31	0	0.00
4.76	2.85	741	29.83	37067.31	0	0.00
4.74	2.84	740	28.88	38722.37	0	0.00
4.74	2.84	740	28.88	38722.37	0	0.00
4.74	2.84	740	28.88	38722.37	0	0.00
4.74	2.84	740	28.88	38722.37	0	0.00
4.74	2.84	740	28.88	38722.37	0	0.00
4.74	2.84	740	28.88	38722.37	0	0.00
4.74	2.84	740	28.88	38722.37	0	0.00
4.74	2.84	740	28.88	38722.37	0	0.00
4.74	2.84	740	28.88	38722.37	0	0.00
4.74	2.85	738	30.06	36672.31	0	0.00
4.74	2.85	738	30.06	36672.31	0	0.00
4.74	2.85	738	30.06	36672.31	0	0.00
4.74	2.85	738	30.06	36672.31	0	0.00
4.74	2.85	738	30.06	36672.31	0	0.00
4.74	2.85	738	30.06	36672.31	0	0.00
4.74	2.85	738	30.06	36672.31	0	0.00
4.74	2.85	738	30.06	36672.31	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	11	0.05
4.73	2.83	738	28.54	39346.56	11	0.05
4.73	2.83	738	28.54	39346.56	14	0.06
4.73	2.83	738	28.54	39346.56	14	0.06
4.73	2.83	738	28.54	39346.56	43	0.20
4.73	2.83	738	28.54	39346.56	43	0.20
4.73	2.83	738	28.54	39346.56	63	0.29
4.73	2.83	738	28.54	39346.56	98	0.45
4.73	2.83	738	28.54	39346.56	98	0.45
4.73	2.83	738	28.54	39346.56	103	0.48
4.73	2.83	738	28.54	39346.56	103	0.48
4.73	2.83	738	28.54	39346.56	126	0.58
4.73	2.83	738	28.54	39346.56	126	0.58
4.73	2.83	738	28.54	39346.56	142	0.66
4.73	2.83	738	28.54	39346.56	143	0.66
4.73	2.83	738	28.54	39346.56	143	0.66
4.73	2.83	738	28.54	39346.56	168	0.78
4.73	2.83	738	28.54	39346.56	168	0.78
4.73	2.83	738	28.54	39346.56	186	0.86
4.73	2.83	738	28.54	39346.56	186	0.86
4.73	2.83	738	28.54	39346.56	204	0.94
4.73	2.94	706	67.59	7597.12	229	1.06
4.73	2.94	706	67.59	7597.12	229	1.06
4.73	3.03	681	-273.35	-15574.37	244	1.13
4.73	3.03	681	-273.35	-15574.37	244	1.13
4.73	3.18	638	-273.35	-52447.75	271	1.25
4.73	3.18	638	-273.35	-52447.75	271	1.25
4.73	3.30	605	-273.35	-78462.62	292	1.35
4.73	3.38	581	-273.35	-96266.06	308	1.43
4.73	3.38	581	-273.35	-96266.06	308	1.43
4.73	3.49	551	-273.35	-117313.68	327	1.51
4.73	3.49	551	-273.35	-117313.68	327	1.51
4.73	3.49	551	-273.35	-117313.68	330	1.53
4.73	3.67	497	-273.35	-152168.37	363	1.68
4.73	3.67	497	-273.35	-152168.37	363	1.68
4.73	3.68	496	-273.35	-152780.00	363	1.68
4.73	3.67	497	-273.35	-152168.37	364	1.68
4.73	3.67	497	-273.35	-152168.37	364	1.68
4.74	3.95	422	-273.35	-196031.62	414	1.92
4.74	3.95	422	-273.35	-196031.62	414	1.92
4.74	3.96	421	-273.35	-196561.50	414	1.92
4.74	3.95	422	-273.35	-196031.62	414	1.92
4.74	3.95	422	-273.35	-196031.62	414	1.92
4.74	3.96	421	-273.35	-196561.50	414	1.92
4.74	3.96	421	-273.35	-196561.50	414	1.92
4.74	4.01	405	-273.35	-204913.93	426	1.98
4.76	4.24	343	-273.35	-235983.18	467	2.17
4.76	4.24	343	-273.35	-235983.18	467	2.17
4.76	4.36	310	-273.35	-250790.68	488	2.27
4.76	4.36	310	-273.35	-250790.68	488	2.27
4.76	4.49	274	-273.35	-266074.81	511	2.38
4.76	4.58	246	-273.35	-277381.59	530	2.46
4.76	4.58	246	-273.35	-277381.59	530	2.46
4.76	4.72	207	-273.35	-292348.00	561	2.61
4.76	4.72	207	-273.35	-292348.00	561	2.61
4.76	4.84	174	-273.35	-304352.06	583	2.71
4.76	4.96	140	-273.35	-316134.59	607	2.82
4.76	4.96	140	-273.35	-316134.59	607	2.82
4.76	5.03	118	-273.35	-323461.65	624	2.90
4.76	5.11	95	-273.35	-330885.78	644	2.99
4.76	5.11	95	-273.35	-330885.78	644	2.99
4.76	5.29	43	-273.35	-346838.68	691	3.21
4.76	5.29	43	-273.35	-346838.68	691	3.21
4.76	5.34	31	-273.35	-350365.56	699	3.25
4.76	5.34	31	-273.35	-350365.56	697	3.24
4.76	5.34	31	-273.35	-350365.56	697	3.24
4.77	5.35	31	-273.35	-350659.84	699	3.26
4.77	5.35	31	-273.35	-350659.84	699	3.26
4.76	5.33	32	-273.35	-350073.78	699	3.25
4.77	5.35	32	-273.35	-350369.09	698	3.25
4.77	5.35	32	-273.35	-350369.09	698	3.25
4.76	5.33	32	-273.35	-350073.78	697	3.24
4.76	5.33	32	-273.35	-350073.78	697	3.24
4.76	5.34	30	-273.35	-350657.03	700	3.25
4.76	5.34	31	-273.35	-350365.56	700	3.25
4.76	5.34	31	-273.35	-350365.56	700	3.25
4.76	5.35	26	-273.35	-351818.81	702	3.26
4.76	5.35	26	-273.35	-351818.81	702	3.26
4.76	5.43	5	-273.35	-357820.00	726	3.37
4.76	5.43	5	-273.35	-357820.00	726	3.37
4.76	5.45	0	-273.35	-359224.96	762	3.54
4.76	5.45	0	-273.35	-359224.96	792	3.68
4.76	5.45	0	-273.35	-359224.96	792	3.68
4.76	5.45	0	-273.35	-359224.96	828	3.85
4.76	5.45	0	-273.35	-359224.96	828	3.85
4.76	5.45	0	-273.35	-359224.96	853	3.97
4.76	5.45	0	-273.35	-359224.96	984	4.57
4.76	5.45	0	-273.35	-359224.96	984	4.57
4.76	5.45	0	-273.35	-359224.96	994	4.62
4.76	5.45	0	-273.35	-359224.96	994	4.62
4.76	5.45	0	-273.35	-359224.96	1022	4.75
4.76	5.45	0	-273.35	-359224.96	1023	4.76
4.76	5.45	0	-273.35	-359224.96	1023	4.76
4.76	5.45	0	-273.35	-359224.96	1023	4.76
4.76	5.45	0	-273.35	-359224.96	1023	4.76
4.76	5.45	0	-273.35	-359224.96	1023	4.76
4.76	5.45	0	-273.35	-359224.96	1023	4.76
4.76	5.45	0	-273.35	-359224.96	1023	4.76
4.76	5.45	0	-273.35	-359224.96	1023	4.76
4.76	5.45	0	-273.35	-359224.96	1023	4.76
4.76	5.45	0	-273.35	-359224.96	1023	4.76
4.76	5.45	0	-273.35	-359224.96	1023	4.76
4.76	5.45	0	-273.35	-359224.96	1023	4.76
4.76	5.45	0	-273.35	-359224.96	1015	4.72
4.76	5.45	0	-273.35	-359224.96	1015	4.72
4.76	5.45	0	-273.35	-359224.96	988	4.59
4.76	5.45	0	-273.35	-359224.96	951	4.42
4.76	5.45	0	-273.35	-359224.96	951	4.42
4.76	5.45	0	-273.35	-359224.96	914	4.25
4.76	5.45	0	-273.35	-359224.96	914	4.25
4.76	5.45	0	-273.35	-359224.96	891	4.14
4.76	5.45	0	-273.35	-359224.96	891	4.14
4.76	5.45	0	-273.35	-359224.96	861	4.00
4.76	5.45	0	-273.35	-359224.96	848	3.94
4.76	5.45	0	-273.35	-359224.96	848	3.94
4.76	5.45	0	-273.35	-359224.96	831	3.86
4.76	5.45	0	-273.35	-359224.96	831	3.86
4.76	5.45	0	-273.35	-359224.96	796	3.70
4.76	5.45	0	-273.35	-359224.96	790	3.67
4.76	5.45	0	-273.35	-359224.96	790	3.67
4.76	5.45	0	-273.35	-359224.96	742	3.45
4.76	5.45	0	-273.35	-359224.96	742	3.45
4.76	5.38	20	-273.35	-353550.18	711	3.31
4.76	5.33	33	-273.35	-349781.62	694	3.23
4.76	5.33	33	-273.35	-349781.62	694	3.23
4.76	5.11	95	-273.35	-330885.78	643	2.99
4.76	5.11	95	-273.35	-330885.78	643	2.99
4.76	4.87	163	-273.35	-308227.00	592	2.75
4.76	4.64	231	-273.35	-283242.15	541	2.51
4.76	4.64	231	-273.35	-283242.15	541	2.51
4.76	4.64	230	-273.35	-283628.15	541	2.51
4.76	4.64	230	-273.35	-283628.15	541	2.51
4.76	4.64	230	-273.35	-283628.15	543	2.52
4.76	4.64	230	-273.35	-283628.15	542	2.52
4.76	4.64	230	-273.35	-283628.15	542	2.52
4.76	4.64	230	-273.35	-283628.15	544	2.53
4.76	4.64	230	-273.35	-283628.15	544	2.53
4.76	4.64	230	-273.35	-283628.15	541	2.51
4.76	4.64	230	-273.35	-283628.15	543	2.52
4.76	4.64	230	-273.35	-283628.15	543	2.52
4.76	4.64	230	-273.35	-283628.15	544	2.53
4.76	4.64	230	-273.35	-283628.15	544	2.53
4.76	4.64	230	-273.35	-283628.15	544	2.53
4.76	4.64	231	-273.35	-283242.15	543	2.52
4.76	4.64	231	-273.35	-283242.15	543	2.52
4.76	4.64	231	-273.35	-283242.15	544	2.53
4.76	4.34	316	-273.35	-248157.06	483	2.25
4.76	4.34	316	-273.35	-248157.06	483	2.25
4.74	4.19	353	-273.35	-230519.12	460	2.13
4.74	4.19	353	-273.35	-230519.12	460	2.13
4.73	3.83	452	-273.35	-178587.81	395	1.83
4.73	3.66	500	-273.35	-150326.31	361	1.67
4.73	3.66	500	-273.35	-150326.31	361	1.67
4.73	3.28	609	-273.35	-75406.81	292	1.35
4.73	3.28	609	-273.35	-75406.81	292	1.35
4.73	3.18	638	-273.35	-52447.75	272	1.26
4.73	3.07	669	-273.35	-26228.00	251	1.16
4.73	3.07	669	-273.35	-26228.00	251	1.16
4.73	2.83	739	27.98	40379.25	189	0.87
4.73	2.83	739	27.98	40379.25	189	0.87
4.73	2.83	739	27.98	40379.25	151	0.70
4.73	2.83	739	27.98	40379.25	87	0.40
4.73	2.83	739	27.98	40379.25	87	0.40
4.73	2.83	739	27.98	40379.25	0	0.00
4.73	2.83	739	27.98	40379.25	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	739	27.98	40379.25	0	0.00
4.73	2.83	739	27.98	40379.25	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.73	2.83	738	28.54	39346.56	0	0.00
4.72	2.83	735	28.77	38928.25	0	0.00
4.72	2.83	735	28.77	38928.25	0	0.00
4.72	2.83	735	28.77	38928.25	0	0.00
4.72	2.83	735	28.77	38928.25	0	0.00
4.71	2.81	734	27.88	40569.44	0	0.00
4.71	2.81	734	27.88	40569.44	0	0.00
4.70	2.81	732	27.56	41168.31	0	0.00
4.70	2.81	732	27.56	41168.31	0	0.00
4.70	2.81	732	27.56	41168.31	0	0.00
4.70	2.81	732	27.56	41168.31	0	0.00
4.69	2.80	730	27.26	41758.87	0	0.00
4.69	2.80	730	27.26	41758.87	0	0.00
4.69	2.80	730	27.26	41758.87	0	0.00
4.69	2.80	730	27.26	41758.87	0	0.00
4.69	2.80	730	27.26	41758.87	0	0.00
4.69	2.80	730	27.26	41758.87	0	0.00
4.69	2.80	730	27.26	41758.87	0	0.00
4.69	2.80	730	27.26	41758.87	0	0.00
4.69	2.80	730	27.26	41758.87	0	0.00
4.69	2.80	730	27.26	41758.87	0	0.00
4.69	2.80	730	27.26	41758.87	0	0.00
4.69	2.80	730	27.26	41758.87	0	0.00
4.69	2.80	730	27.26	41758.87	3	0.01
4.69	2.80	730	27.26	41758.87	3	0.01
4.69	2.80	730	27.26	41758.87	63	0.29
4.69	2.80	730	27.26	41758.87	63	0.29
4.69	2.80	730	27.26	41758.87	64	0.29
4.69	2.80	730	27.26	41758.87	64	0.29
4.69	2.80	730	27.26	41758.87	106	0.49
4.69	2.80	730	27.26	41758.87	107	0.49
4.69	2.80	730	27.26	41758.87	107	0.49
4.69	2.80	730	27.26	41758.87	107	0.49
4.69	2.80	730	27.26	41758.87	107	0.49
4.69	2.80	730	27.26	41758.87	105	0.48
4.69	2.80	730	27.26	41758.87	105	0.48
4.69	2.80	730	27.26	41758.87	133	0.61
4.69	2.80	730	27.26	41758.87	169	0.78
4.69	2.80	730	27.26	41758.87	169	0.78
4.69	2.80	730	27.26	41758.87	171	0.78
4.69	2.80	730	27.26	41758.87	171	0.78
4.69	2.80	730	27.26	41758.87	169	0.78
4.69	2.80	730	27.26	41758.87	169	0.78
4.69	2.84	719	34.18	30400.87	215	0.99
4.69	3.05	657	-273.35	-28260.25	257	1.18
4.69	3.05	657	-273.35	-28260.25	257	1.18
4.69	3.69	475	-273.35	-160609.56	378	1.73
4.69	3.69	475	-273.35	-160609.56	378	1.73
4.69	3.88	420	-273.35	-192060.81	411	1.88
4.69	3.97	394	-273.35	-205868.06	428	1.96
4.69	3.97	394	-273.35	-205868.06	428	1.96
4.70	4.14	350	-273.35	-228668.25	457	2.10
4.70	4.14	350	-273.35	-228668.25	457	2.10
4.70	4.39	279	-273.35	-260714.37	504	2.32
4.70	4.50	248	-273.35	-273596.34	527	2.42
4.70	4.50	248	-273.35	-273596.34	527	2.42
4.70	4.50	248	-273.35	-273596.34	527	2.42
4.70	4.50	248	-273.35	-273596.34	527	2.42
4.71	4.52	248	-273.35	-274197.84	528	2.43
4.71	4.51	249	-273.35	-273793.84	525	2.42
4.71	4.51	249	-273.35	-273793.84	525	2.42
4.71	4.52	247	-273.35	-274601.21	529	2.44
4.71	4.52	247	-273.35	-274601.21	529	2.44
4.71	5.10	81	-273.35	-333886.93	654	3.01
4.71	5.21	50	-273.35	-343492.68	677	3.12
4.71	5.21	50	-273.35	-343492.68	677	3.12
4.71	5.38	0	-273.35	-358169.93	753	3.47
4.71	5.38	0	-273.35	-358169.93	753	3.47
4.71	5.38	0	-273.35	-358169.93	826	3.81
4.71	5.38	0	-273.35	-358169.93	1010	4.65
4.71	5.38	0	-273.35	-358169.93	1010	4.65
4.71	5.38	0	-273.35	-358169.93	1023	4.71
4.71	5.38	0	-273.35	-358169.93	1023	4.71
4.71	5.38	0	-273.35	-358169.93	1023	4.71
4.71	5.38	0	-273.35	-358169.93	1023	4.71
4.71	5.38	0	-273.35	-358169.93	1023	4.71
4.71	5.38	0	-273.35	-358169.93	1023	4.71
4.71	5.38	0	-273.35	-358169.93	1023	4.71
4.71	5.38	0	-273.35	-358169.93	1023	4.71
4.71	5.38	0	-273.35	-358169.93	1023	4.71
4.71	5.38	0	-273.35	-358169.93	1023	4.71
4.71	5.38	0	-273.35	-358169.93	959	4.42
4.71	5.38	0	-273.35	-358169.93	959	4.42
4.71	5.38	0	-273.35	-358169.93	926	4.27
4.71	5.38	0	-273.35	-358169.93	871	4.01
4.71	5.38	0	-273.35	-358169.93	871	4.01
4.71	5.38	0	-273.35	-358169.93	779	3.59
4.71	5.38	0	-273.35	-358169.93	779	3.59
4.71	5.38	0	-273.35	-358169.93	734	3.38
4.71	5.20	52	-273.35	-342885.06	674	3.10
4.71	5.20	52	-273.35	-342885.06	674	3.10
4.71	4.95	125	-273.35	-319529.31	616	2.84
4.71	4.95	125	-273.35	-319529.31	616	2.84
4.71	4.76	177	-273.35	-301364.50	578	2.66
4.71	4.76	177	-273.35	-301364.50	577	2.66
4.71	4.76	177	-273.35	-301364.50	577	2.66
4.71	4.76	178	-273.35	-301001.56	577	2.66
4.71	4.76	178	-273.35	-301001.56	577	2.66
4.71	4.76	177	-273.35	-301364.50	574	2.64
4.71	4.76	177	-273.35	-301364.50	575	2.65
4.71	4.76	177	-273.35	-301364.50	575	2.65
4.71	4.76	177	-273.35	-301364.50	580	2.67
4.71	4.76	177	-273.35	-301364.50	580	2.67
4.71	4.76	177	-273.35	-301364.50	578	2.66
4.70	4.42	272	-273.35	-263678.56	512	2.35
4.70	4.42	272	-273.35	-263678.56	512	2.35
4.70	4.30	304	-273.35	-249852.62	488	2.24
4.70	4.30	304	-273.35	-249852.62	488	2.24
4.69	3.96	398	-273.35	-203785.18	425	1.95
4.69	3.81	441	-273.35	-180427.31	398	1.83
4.69	3.81	441	-273.35	-180427.31	398	1.83
4.69	3.62	494	-273.35	-148968.00	362	1.66
4.69	3.62	494	-273.35	-148968.00	362	1.66
4.69	3.41	556	-273.35	-107818.68	321	1.47
4.69	3.21	611	-273.35	-66664.87	288	1.32
4.69	3.21	611	-273.35	-66664.87	288	1.32
4.69	2.98	678	-273.35	-9347.94	243	1.11
4.69	2.98	678	-273.35	-9347.94	243	1.11
4.69	2.80	730	27.26	41758.87	206	0.94
4.69	2.79	731	26.73	42806.94	127	0.58
4.69	2.79	731	26.73	42806.94	127	0.58
4.69	2.79	731	26.73	42806.94	77	0.35
4.69	2.79	731	26.73	42806.94	77	0.35
4.69	2.79	731	26.73	42806.94	19	0.09
4.69	2.79	731	26.73	42806.94	19	0.09
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.80	730	27.26	41758.87	4	0.02
4.69	2.79	731	26.73	42806.94	80	0.37
4.69	2.79	731	26.73	42806.94	80	0.37
4.69	2.80	730	27.26	41758.87	102	0.47
4.69	2.80	730	27.26	41758.87	102	0.47
4.69	2.80	730	27.26	41758.87	139	0.64
4.69	2.80	730	27.26	41758.87	139	0.64
4.69	2.80	730	27.26	41758.87	200	0.92
4.69	2.80	730	27.26	41758.87	200	0.92
4.69	2.99	675	-273.35	-12106.62	244	1.12
4.69	3.21	613	-273.35	-65075.12	285	1.31
4.69	3.21	613	-273.35	-65075.12	285	1.31
4.69	3.48	536	-273.35	-121653.87	335	1.54
4.69	3.48	536	-273.35	-121653.87	335	1.54
4.69	3.65	487	-273.35	-153306.37	368	1.69
4.69	3.94	405	-273.35	-200104.43	423	1.94
4.69	3.94	405	-273.35	-200104.43	423	1.94
4.70	4.15	347	-273.35	-230099.87	458	2.11
4.70	4.48	254	-273.35	-271151.78	524	2.41
4.70	4.48	254	-273.35	-271151.78	524	2.41
4.71	4.62	219	-273.35	-285647.37	547	2.52
4.71	4.62	219	-273.35	-285647.37	547	2.52
4.71	4.76	177	-273.35	-301364.50	575	2.65
4.71	4.77	174	-273.35	-302450.09	578	2.66
4.71	4.77	174	-273.35	-302450.09	578	2.66
4.71	4.77	174	-273.35	-302450.09	577	2.66
4.71	4.77	174	-273.35	-302450.09	577	2.66
4.71	4.77	174	-273.35	-302450.09	580	2.67
4.71	4.77	174	-273.35	-302450.09	579	2.67
4.71	4.77	174	-273.35	-302450.09	579	2.67
4.71	4.77	175	-273.35	-302088.78	575	2.65
4.71	4.77	175	-273.35	-302088.78	575	2.65
4.71	4.77	175	-273.35	-302088.78	579	2.67
4.71	4.77	175	-273.35	-302088.78	579	2.67
4.71	4.77	175	-273.35	-302088.78	579	2.67
4.71	5.01	106	-273.35	-325837.43	630	2.90
4.71	5.01	106	-273.35	-325837.43	630	2.90
4.71	5.21	49	-273.35	-343795.90	679	3.13
4.71	5.21	49	-273.35	-343795.90	679	3.13
4.71	5.21	49	-273.35	-343795.90	679	3.13
4.71	5.22	48	-273.35	-344098.68	677	3.12
4.71	5.22	48	-273.35	-344098.68	677	3.12
4.71	5.22	48	-273.35	-344098.68	678	3.12
4.71	5.22	48	-273.35	-344098.68	680	3.13
4.71	5.22	48	-273.35	-344098.68	680	3.13
4.71	5.21	49	-273.35	-343795.90	678	3.12
4.71	5.21	49	-273.35	-343795.90	678	3.12
4.71	5.22	48	-273.35	-344098.68	678	3.12
4.71	5.33	14	-273.35	-354157.40	713	3.28
4.71	5.33	14	-273.35	-354157.40	713	3.28
4.71	5.38	0	-273.35	-358169.93	827	3.81
4.71	5.38	0	-273.35	-358169.93	827	3.81
4.71	5.38	0	-273.35	-358169.93	860	3.96
4.71	5.38	0	-273.35	-358169.93	895	4.12
4.71	5.38	0	-273.35	-358169.93	895	4.12
4.71	5.38	0	-273.35	-358169.93	950	4.38
4.71	5.38	0	-273.35	-358169.93	950	4.38
4.71	5.38	0	-273.35	-358169.93	1023	4.71
4.71	5.38	0	-273.35	-358169.93	1023	4.71
4.71	5.38	0	-273.35	-358169.93	1023	4.71
4.71	5.38	0	-273.35	-358169.93	1023	4.71
4.71	5.38	0	-273.35	-358169.93	1023	4.71
4.71	5.38	0	-273.35	-358169.93	1023	4.71
4.71	5.38	0	-273.35	-358169.93	1023	4.71
4.71	5.38	0	-273.35	-358169.93	1023	4.71
4.71	5.38	0	-273.35	-358169.93	1023	4.71
4.71	5.38	0	-273.35	-358169.93	1023	4.71
4.71	5.38	0	-273.35	-358169.93	1023	4.71
4.71	5.38	0	-273.35	-358169.93	1016	4.68
4.71	5.38	0	-273.35	-358169.93	1016	4.68
4.71	5.38	0	-273.35	-358169.93	1010	4.65
4.71	5.38	0	-273.35	-358169.93	1010	4.65
4.71	5.38	0	-273.35	-358169.93	1004	4.63
4.71	5.38	0	-273.35	-358169.93	992	4.57
4.71	5.38	0	-273.35	-358169.93	992	4.57
4.71	5.38	0	-273.35	-358169.93	994	4.58
4.71	5.38	0	-273.35	-358169.93	994	4.58
4.71	5.38	0	-273.35	-358169.93	954	4.39
4.71	5.38	0	-273.35	-358169.93	954	4.39
4.71	5.38	0	-273.35	-358169.93	905	4.17
4.71	5.38	0	-273.35	-358169.93	859	3.96
4.71	5.38	0	-273.35	-358169.93	859	3.96
4.71	5.38	0	-273.35	-358169.93	789	3.63
4.71	5.38	0	-273.35	-358169.93	789	3.63
4.71	5.09	84	-273.35	-332935.59	648	2.99
4.71	4.73	186	-273.35	-298078.71	569	2.62
4.71	4.73	186	-273.35	-298078.71	569	2.62
4.70	4.22	327	-273.35	-239462.31	475	2.18
4.70	4.22	327	-273.35	-239462.31	475	2.18
4.70	4.17	341	-273.35	-232941.56	463	2.13
4.70	4.17	341	-273.35	-232941.56	461	2.12
4.70	4.17	341	-273.35	-232941.56	461	2.12
4.70	4.17	341	-273.35	-232941.56	462	2.12
4.70	4.17	341	-273.35	-232941.56	462	2.12
4.70	4.18	340	-273.35	-233412.43	466	2.14
4.70	4.18	340	-273.35	-233412.43	462	2.12
4.70	4.18	340	-273.35	-233412.43	462	2.12
4.70	4.17	341	-273.35	-232941.56	462	2.12
4.69	2.86	711	41.15	22332.25	217	1.00
4.69	2.86	711	41.15	22332.25	217	1.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.80	730	27.26	41758.87	0	0.00
4.69	2.80	730	27.26	41758.87	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.80	730	27.26	41758.87	0	0.00
4.69	2.80	730	27.26	41758.87	0	0.00
4.69	2.80	730	27.26	41758.87	0	0.00
4.69	2.80	730	27.26	41758.87	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.79	731	26.73	42806.94	0	0.00
4.69	2.80	730	27.26	41758.87	0	0.00
4.69	2.80	730	27.26	41758.87	0	0.00
4.68	2.79	729	26.43	43392.31	0	0.00
4.68	2.79	729	26.43	43392.31	0	0.00
4.68	2.79	729	26.43	43392.31	0	0.00
4.67	2.78	727	26.15	43969.50	0	0.00
4.67	2.78	727	26.15	43969.50	0	0.00
4.67	2.78	727	26.15	43969.50	0	0.00
